category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Máy tính bảng,5.0,Đã thích (2),5.0,6,"bộ vỏ Realme 6 pro (gồm lưng,sườn,benzen,phím)",₫230.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (0),20 tháng trước,"1,1k",846,"6,3k",linh_kien_az,85%,trong vài giờ
Máy tính bảng,5.0,Đã thích (4),5.0,3,"Vỏ iphone 6sp, 7G , 7p , 8p,8 plus cũ bóc máy hình thức 97 98%",₫90.000 - ₫120.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (1),3 năm trước,138,380,278,aduyrian,77%,trong vài giờ
Máy tính bảng,5.0,Đã thích (6),5.0,2,Máy đọc sách Kindle 10th 8GB cao cấp chính hãng - Akishop,₫2.490.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (1),5 năm trước,343,55,73,akishop86,66%,trong vài giờ
Máy tính bảng,5.0,Đã thích (2),5.0,2,Bộ Vỏ + Sườn Huawei Nova 3i (Black) Zin Hàng Cao Cấp,₫250.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),26 tháng trước,"2,9k",761,"1,9k",quangbephukien,62%,trong vài giờ
Máy tính bảng,5.0,Đã thích (9),5.0,3,Máy đọc sách kindle Voyage [ tặng kèm bao chống sốc và miếng dán],₫2.200.000 - ₫2.400.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (1),29 tháng trước,242,83,201,3hstore,99%,trong vài phút
Máy tính bảng,5.0,Đã thích (9),5.0,7,Máy đọc sách Kindle Oasis 3 - gen 10th - chính hãng Amazon - new 100% - màn hình vàng warmlight - chống nước,₫6.590.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (2),4 năm trước,313,36,192,ludoando1411,31%,trong vài giờ
Máy tính bảng,5.0,Đã thích (9),5.0,5,Máy đọc sách all new kindle gen 10th,₫2.100.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (2),5 năm trước,86,119,29,chuong12345,47%,trong vài giờ
Máy tính bảng,5.0,Đã thích (4),5.0,7,Củ sạc Kindle 5W-1A và dây cáp sạc Kindle,₫68.000 - ₫168.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (1),4 năm trước,713,87,387,maydocsach,61%,trong vài giờ
Máy tính bảng,5.0,Đã thích (1),5.0,3,Bảng hiệu mica chụp ảnh sản phẩm bán hàng online - Mẫu khung hình chú gà xinh xắn,₫64.000 - ₫119.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (2),4 năm trước,"3,1k",956,"2,2k",biobio1,99%,trong vài giờ
Máy tính bảng,5.0,Đã thích (1),5.0,3,cảm ứng ipad 3/ipad 4 zin,₫169.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (2),21 tháng trước,"1,4k",422,613,linhkientrangia,71%,trong vài giờ
