category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Điện thoại,4.5,Đã thích (357),4.5,99,"ĐIỆN THOẠI NOKIA 1202 ZIN CHƯA PIN, SẠC",₫127.500 - ₫167.500,1 Sao (1),2 Sao (1),3 Sao (1),4 Sao (3),5 Sao (18),Có Bình luận (10),Có hình ảnh / video (7),3 năm trước,"1,5k",170,"1,2k",elinhkien,91%,trong vài giờ
Điện thoại,4.2,Đã thích (26),4.2,"1,9k","điện thoại Motorola Z Force ram 4G bộ nhớ 32G mới Chính Hãng, Chiến PUBG/Free Fire mướt",₫1.999.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (4),Có Bình luận (4),Có hình ảnh / video (3),3 năm trước,"11,9k",715,"10,8k",smartphonegiasi,77%,trong vài giờ
Điện thoại,4.9,"Đã thích (5,4k)",4.9,70,"Điện Thoại Kechaoda K110, phone game S31 Chơi GAME Loa To Pin Trâu Đèn Pin Siêu Sáng - chính hãng",₫489.900,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (13),Có Bình luận (5),Có hình ảnh / video (4),3 năm trước,"22,1k",692,"3,9k",storevn678,39%,trong vài giờ
Điện thoại,5.0,"Đã thích (2,2k)",5.0,211,Điện thoại Lg V30 plus 128gb Mới chính hãng nhập khẩu,₫2.999.000 - ₫3.150.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (4),Có hình ảnh / video (3),4 năm trước,"26,1k",278,"2,5k",thinhphat_mobile,1%,trong vài ngày
Điện thoại,4.9,Đã thích (50),4.9,48,Điện thoại OPPO A53 (2020) - Hàng Chính Hãng mới 100%,₫4.490.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (17),Có Bình luận (9),Có hình ảnh / video (4),18 tháng trước,"24,7k",129,"3,8k",dientuthuychi,38%,trong vài giờ
Điện thoại,5.0,"Đã thích (7,7k)",5.0,29,Điện Thoại SONY Xz2 /XZ3 màn đẹp hình thức đẹp như mới zin 100%,₫2.399.000 - ₫2.999.999,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (20),Có Bình luận (16),Có hình ảnh / video (6),4 năm trước,"6,8k",38,86,tetmobile24h,81%,trong vài giờ
Điện thoại,3.3,Đã thích (16),3.3,363,"điện thoại Samsung Galaxy Note 8 2sim mới Chính Hãng, chiến PUBG/FREE FIRE ngon",₫3.300.000 - ₫6.500.000,1 Sao (2),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (3),Có Bình luận (5),Có hình ảnh / video (3),4 năm trước,"27,9k",466,"1,6k",annhien_mobile,9%,trong vài giờ
Điện thoại,4.5,Đã thích (33),4.5,38,"[Mã 11ELSALE hoàn 7% đơn 300K] Điện thoại cảm ứng OPPO A33 - Thời trang, lịch lãm",₫629.000 - ₫699.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (13),Có Bình luận (14),Có hình ảnh / video (11),3 năm trước,"1,6k",274,"2,9k",chinhhangdienthoai,83%,trong vài giờ
Điện thoại,5.0,,5.0,7,Điện thoại bàn nhỏ gọn KXT-438,₫185.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (2),Có hình ảnh / video (2),6 năm trước,316,627,"1,1k",phukiengovap,10%,trong vài giờ
Điện thoại,5.0,Đã thích (6),5.0,6,ĐIỆN THOẠI SAMSUNG GALAXY A5 2016 VÀNG - HÀNG CHÍNH HÃNG ĐÃ DÙNG CÒN MỚI 99%,₫1.300.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (3),Có hình ảnh / video (0),4 năm trước,109,195,265,lengoclydt,97%,trong vài giờ
